Name,City,State,Operator,Size_MW,Latitude,Longitude,Status,Electricity_Price,Composite_Score,Classification,Savings_Per_MW,Payback_Years,OPEX_Impact_Pct,Annual_Energy_Cost,Estimated_Savings,EJ_Demographic_Index,EJ_Energy_Burden_Pct,CO2_Avoided_MT,Water_Saved_Gal,Grid_Relief_Pct,Cars_Equivalent,Homes_Equivalent,Missing_Inputs_Note
NVA06,Leesburg,VA,STACK Infrastructure,72.0,39.08,-77.56,Active,0.0973,60.07,Good,101727.73,0.205,4.0,73243968.34,7324396.83,28.9,2.9,22102.0,498826804.0,0.0355,4804.9,7169.2,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
IAD5,Culpeper,VA,DataBank,72.0,38.45016,-77.98,Construction,0.0973,60.07,Good,101727.73,0.205,4.0,73243968.34,7324396.83,28.9,2.9,22102.0,498826804.0,0.0355,4804.9,7169.2,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
NM1,Mumbai,Maharashtra,Yotta,52.0,18.92254853,73.20207231,Active,0.1,60.07,Good,104550.6,0.276,4.0,54366312.0,5436631.2,,,38763.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
QTS Ashburn DC1,Ashburn,VA,QTS,72.0,39.0088,-77.4612,Active,0.0973,60.07,Good,101727.73,0.205,4.0,73243968.34,7324396.83,28.9,2.9,22102.0,498826804.0,0.0355,4804.9,7169.2,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Col-3,Columbus,OH,Cologix,18.0,40.12,-83.0,Active,0.1155,60.01,Good,120755.94,0.69,4.0,21736069.74,2173606.97,23.4,3.3,9861.0,147744677.0,0.007,2143.8,1792.3,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
HYD11,Hyderabad,Telangana,Microsoft,48.0,17.23177025,78.19127512,Construction,0.1,59.93,Good,104550.6,0.299,3.2,50184288.0,5018428.8,,,35781.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SUPERNAP 8,Las Vegas,NV,Switch,50.0,36.06,-115.21,Active,0.0991,59.85,Good,103609.64,0.29,4.0,51804822.3,5180482.23,37.2,2.7,15246.6,119464743.0,0.0565,3314.6,4978.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
IAD-01,Ashburn,VA,Aligned Data Centers,60.0,39.01376,-77.4688,Active,0.0973,59.83,Good,101727.73,0.246,4.0,61036640.28,6103664.03,28.9,2.9,18418.3,415689004.0,0.0296,4004.1,5974.3,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Iron Mountain VA-1,Manassas,VA,Iron Mountain,60.0,38.791,-77.5095,Active,0.0973,59.83,Good,101727.73,0.246,4.0,61036640.28,6103664.03,,,29796.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DAMAC Digital Bangkok,Bangkok,,DAMAC Digital,10.0,13.75146958307395,100.5169263509311,Planned,0.13,59.81,Good,135915.78,1.104,4.0,13591578.0,1359157.8,,,4704.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MSP3,Brooklyn Park,MN,DataBank,9.0,45.1439083899976,-93.3871858224896,Active,0.1322,59.54,Good,138215.89,1.206,4.0,12439430.39,1243943.04,,,4469.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
AWS IAD105,Manassas,VA,Amazon Web Services,50.0,38.776,-77.4691,Active,0.0973,59.53,Good,101727.73,0.295,3.2,50863866.9,5086386.69,,,24830.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
RCH-1,Richmond,VA,Iron Mountain,48.0,37.49,-77.24,Construction,0.0973,59.46,Good,101727.73,0.307,4.0,48829312.22,4882931.22,28.9,2.9,14734.6,332551203.0,0.0237,3203.3,4779.5,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Telehouse Bangkok,Bangkok,,KDDI,9.5,13.764917501458605,100.49515271256654,Active,0.13,59.46,Good,135915.78,1.162,4.0,12911999.1,1291199.91,,,4469.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Vantage VA11,Ashburn,VA,Vantage,48.0,39.0332,-77.4903,Active,0.0973,59.46,Good,101727.73,0.307,4.0,48829312.22,4882931.22,28.9,2.9,14734.6,332551203.0,0.0237,3203.3,4779.5,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Vantage VA12,Ashburn,VA,Vantage,48.0,39.0335,-77.4905,Active,0.0973,59.46,Good,101727.73,0.307,4.0,48829312.22,4882931.22,28.9,2.9,14734.6,332551203.0,0.0237,3203.3,4779.5,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SEA10,Seattle,WA,Digital Realty,19.5,47.6145281546855,-122.338872762633,Active,0.11,59.28,Good,115005.66,0.669,4.0,22426103.7,2242610.37,25.9,2.5,5946.2,46591250.0,0.0096,1292.7,1941.7,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
AWS IAD50,Ashburn,VA,Amazon Web Services,40.0,39.0167,-77.4755,Active,0.0973,59.09,Good,101727.73,0.369,3.2,40691093.52,4069109.35,28.9,2.9,12278.9,277126002.0,0.0197,2669.4,3982.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
AWS IAD60,Ashburn,VA,Amazon Web Services,40.0,39.0169,-77.4757,Active,0.0973,59.09,Good,101727.73,0.369,3.2,40691093.52,4069109.35,28.9,2.9,12278.9,277126002.0,0.0197,2669.4,3982.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Iron Mountain AZP-1,Phoenix,AZ,Iron Mountain,12.0,33.4485,-112.074,Active,0.12,58.88,Good,125460.72,0.996,4.0,15055286.4,1505528.64,,,5959.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CHN 1,Chennai,Tamil Nadu,L&T Vyoma,30.0,12.90078209,79.8097969,Active,0.1,58.85,Good,104550.6,0.478,4.0,31365180.0,3136518.0,,,22363.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
AWS IAD10,Sterling,VA,Amazon Web Services,36.0,39.0225,-77.444,Active,0.0973,58.84,Good,101727.73,0.41,3.2,36621984.17,3662198.42,,,17878.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
QTS Manassas DC1,Manassas,VA,QTS,36.0,38.7485,-77.4812,Active,0.0973,58.84,Good,101727.73,0.41,4.0,36621984.17,3662198.42,,,17878.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Sabey Ashburn SDC1,Ashburn,VA,Sabey,36.0,39.0039,-77.4739,Construction,0.0973,58.84,Good,101727.73,0.41,4.8,36621984.17,3662198.42,28.9,2.9,11051.0,249413402.0,0.0178,2402.4,3584.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC22,Ashburn,VA,Equinix,32.0,39.0122,-77.4664,Active,0.0973,58.54,Good,101727.73,0.461,4.0,32552874.82,3255287.48,28.9,2.9,9823.1,221700802.0,0.0158,2135.5,3186.3,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Urbacon DC Toronto DC7,Toronto,Ontario,Urbacon Data Centres,22.0,43.74,-79.62,Active,0.1037,58.53,Good,108418.97,0.629,4.8,23852173.88,2385217.39,,,2760.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Science PArk 121 (AMS9),Amsterdam,,Digital Realty,2.6,52.380733162895474,4.8924582138883554,Active,0.19,58.41,Good,198646.14,2.904,4.0,5164799.64,516479.96,,,897.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC21,Ashburn,VA,Equinix,30.0,39.0121,-77.4662,Active,0.0973,58.35,Good,101727.73,0.492,4.0,30518320.14,3051832.01,28.9,2.9,9209.2,207844502.0,0.0148,2002.0,2987.2,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CoreSite VA3,Reston,VA,CoreSite,30.0,38.9561,-77.3567,Active,0.0973,58.35,Good,101727.73,0.492,4.0,30518320.14,3051832.01,,,14898.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne Sterling I,Sterling,VA,CyrusOne,30.0,39.0161,-77.4161,Active,0.0973,58.35,Good,101727.73,0.492,4.0,30518320.14,3051832.01,,,14898.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne Sterling II,Sterling,VA,CyrusOne,30.0,39.0152,-77.4134,Active,0.0973,58.35,Good,101727.73,0.492,4.0,30518320.14,3051832.01,,,14898.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
151 Front St,Toronto,Ontario,Telehouse,20.0,43.64502988,-79.38419266,Active,0.1037,58.15,Good,108418.97,0.692,4.0,21683794.44,2168379.44,,,2509.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CN1,Chennai,Tamil Nadu,Equinix,24.0,12.81935988,80.22152652,Active,0.1,58.14,Good,104550.6,0.598,4.0,25092144.0,2509214.4,,,17890.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Chennai II,Chennai,Tamil Nadu,Nxtra,24.0,12.82281,80.21360162,Active,0.1,58.14,Good,104550.6,0.598,4.0,25092144.0,2509214.4,,,17890.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix SK2,Skondal,,Equinix,15.0,59.26666255416463,18.11497427694672,Active,0.11,58.08,Good,115005.66,0.87,4.0,17250849.0,1725084.9,,,611.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Iron Mountain AZS-1,Scottsdale,AZ,Iron Mountain,10.0,33.5795,-111.8895,Active,0.12,57.69,Good,125460.72,1.196,4.0,12546072.0,1254607.2,,,4966.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty IAD39,Ashburn,VA,Digital Realty,24.0,39.0149,-77.4758,Active,0.0973,57.61,Good,101727.73,0.614,4.0,24414656.11,2441465.61,28.9,2.9,7367.3,166275601.0,0.0118,1601.6,2389.7,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Tamboré,São Paulo,São Paulo,NextStream,6.1,-23.4684666,-46.85006472,Active,0.1386,57.6,Good,144907.13,1.697,4.0,8839335.03,883933.5,,,605.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
AUS2-AUS3,Austin,TX,CyrusOne,33.0,30.207,-97.701,Active,0.0912,57.48,Good,95350.15,0.477,4.0,31465548.58,3146554.86,42.6,3.3,12784.3,155164486.0,0.0048,2779.3,3285.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SP1,Osasco,São Paulo,Ascenty,6.0,-23.4910235840639,-46.777683389786,Active,0.1386,57.43,Good,144907.13,1.725,4.0,8694427.9,869442.79,,,595.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Calle de Emilio Munoz 49-51 MAD3,Madrid,,Digital Realty,5.8,40.414179968255425,-3.7184450246573806,Active,0.14,57.4,Good,146370.84,1.767,4.0,8489508.72,848950.87,,,1152.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty IAD36,Ashburn,VA,Digital Realty,22.0,39.0148,-77.477,Active,0.0973,57.28,Good,101727.73,0.67,4.0,22380101.44,2238010.14,28.9,2.9,6753.4,152419301.0,0.0109,1468.2,2190.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty IAD38,Ashburn,VA,Digital Realty,22.0,39.0151,-77.4771,Active,0.0973,57.28,Good,101727.73,0.67,4.0,22380101.44,2238010.14,28.9,2.9,6753.4,152419301.0,0.0109,1468.2,2190.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
HostDime Brazil,São Paulo,São Paulo,HostDime,5.9,-23.59767943,-46.84876326,Active,0.1386,57.25,Good,144907.13,1.754,4.8,8549520.76,854952.08,,,586.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
GDC - Mumbai 6,Mumbai,Maharashtra,NTT Data,19.2,19.11231785,72.88642073,Active,0.1,57.24,Good,104550.6,0.747,4.0,20073715.2,2007371.52,,,14312.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix TR7,Brampton,Ontario,Equinix,16.0,43.74,-79.72,Active,0.1037,57.12,Good,108418.97,0.865,4.0,17347035.55,1734703.56,,,2007.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Green Mountain DC1 Stavanger,Rennesøy,,Green Mountain,45.0,59.0782,5.7648,Active,0.085,57.12,Good,88868.01,0.375,4.0,39990604.5,3999060.45,,,941.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC12,Ashburn,VA,Equinix,20.0,39.0116,-77.4679,Active,0.0973,56.88,Good,101727.73,0.737,4.0,20345546.76,2034554.68,28.9,2.9,6139.4,138563001.0,0.0099,1334.7,1991.4,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
STO01A Vaultica Data Centers,Vasby,,Vaultica,12.0,59.52530682093164,17.911328875143774,Active,0.11,56.77,Good,115005.66,1.087,4.8,13800679.2,1380067.92,,,489.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
atNorth SWE01,Kista,,atnorth,12.0,59.40795252707797,17.933955497115683,Active,0.11,56.77,Good,115005.66,1.087,4.0,13800679.2,1380067.92,,,489.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty STO6,Kista,Stockholm,Digital Realty,12.0,59.4042,17.9488,Active,0.11,56.77,Good,115005.66,1.087,4.0,13800679.2,1380067.92,,,489.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Green Mountain OSL1 Rjukan,Rjukan,,Green Mountain,35.0,59.8745,8.5915,Active,0.085,56.48,Good,88868.01,0.482,4.0,31103803.5,3110380.35,,,731.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
HOU2,Houston,TX,TRG Datacenters,24.0,29.93,-95.43,Construction,0.0912,56.41,Good,95350.15,0.655,4.8,22884035.33,2288403.53,42.6,3.3,9297.6,112846899.0,0.0035,2021.3,2389.7,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC10,Ashburn,VA,Equinix,18.0,39.0114,-77.4681,Active,0.0973,56.39,Good,101727.73,0.819,4.0,18310992.08,1831099.21,28.9,2.9,5525.5,124706701.0,0.0089,1201.2,1792.3,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty IAD35,Ashburn,VA,Digital Realty,18.0,39.0146,-77.4768,Active,0.0973,56.39,Good,101727.73,0.819,4.0,18310992.08,1831099.21,28.9,2.9,5525.5,124706701.0,0.0089,1201.2,1792.3,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CoreSite VA2,Reston,VA,CoreSite,18.0,38.9569,-77.3578,Active,0.0973,56.39,Good,101727.73,0.819,4.0,18310992.08,1831099.21,,,8939.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Weismullerstrasse 32-40 (FRA7),Frankfurt,,Digital Realty,1.8,50.09296827786016,8.666058686596271,Active,0.21,56.2,Good,219556.26,3.796,4.0,3952012.68,395201.27,,,715.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Green Mountain OSL2 Hamar,Hamar,,Green Mountain,30.0,60.8138,11.0892,Active,0.085,56.0,Good,88868.01,0.563,4.0,26660403.0,2666040.3,,,627.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EdgeConneX PHX01,Tempe,AZ,EdgeConneX,8.0,33.3935,-111.9663,Active,0.12,55.89,Good,125460.72,1.494,4.0,10036857.6,1003685.76,,,3972.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Calle de Alfonso Gomez MAD4,Madrid,,Digital Realty,5.0,40.4066565216595,-3.697189337136224,Active,0.14,55.7,Good,146370.84,2.05,4.0,7318542.0,731854.2,,,993.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Sify Hyderabad,Hyderabad,Telangana,Sify,14.0,17.42289552,78.33103583,Construction,0.1,55.58,Good,104550.6,1.025,4.0,14637084.0,1463708.4,,,10436.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC5,Ashburn,VA,Equinix,15.0,39.0177,-77.4712,Active,0.0973,55.4,Good,101727.73,0.983,4.0,15259160.07,1525916.01,28.9,2.9,4604.6,103922251.0,0.0074,1001.0,1493.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Cessnalaan 1-33 AMS3,Amsterdam,,Digital Realty,2.2,52.36456306311244,4.900175846239262,Active,0.19,55.24,Good,198646.14,3.432,4.0,4370215.08,437021.51,,,759.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Industriparken 24 CPH3,Ballerup,,Digital Realty,4.8,55.715000967453896,12.374260171393063,Active,0.14,55.19,Good,146370.84,2.135,4.0,7025800.32,702580.03,,,903.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
TOR4,Markham,Ontario,Cologix,11.0,43.85088767,-79.34266835,Active,0.1037,54.76,Good,108418.97,1.258,4.0,11926086.94,1192608.69,,,1380.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MN01,Minneapolis,MN,US Signal,5.4,44.8773,-93.4078,Active,0.1322,54.72,Good,138215.89,2.01,4.8,7463658.23,746365.82,19.6,2.8,2567.3,30155550.0,0.0043,558.1,537.7,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
atNorth FIN03,Espoo,,atNorth,18.0,60.2068,24.7735,Active,0.089,54.63,Good,93050.03,0.896,4.0,16749006.12,1674900.61,,,2070.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CtrlS Bangalore DC1,Bengaluru,Karnataka,CtrlS Bangalore DC1,12.0,12.84281991,77.67119667,Active,0.1,54.55,Good,104550.6,1.196,4.0,12546072.0,1254607.2,,,8945.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
NCR-1,New Delhi,Delhi,Iron Mountain,12.0,28.62887633,77.38414907,Active,0.1,54.55,Good,104550.6,1.196,4.0,12546072.0,1254607.2,,,8945.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DigiPlex Fetsund,Fetsund,Oslo,DigiPlex,20.0,59.9267,11.1685,Active,0.085,54.31,Good,88868.01,0.844,4.0,17773602.0,1777360.2,,,418.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Qu Edmonton 1,Edmonton,Alberta,Qu Data Centres,49.0,53.53,-113.49,Active,0.0683,54.18,Good,71408.06,0.429,4.0,34989949.3,3498994.93,,,6147.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
BCE Richardson,Regina,Saskatchewan,BCE,300.0,50.39702466,-104.4118095,Planned,0.0548,54.11,Good,57293.73,0.087,4.8,171881186.4,17188118.64,,,37638.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC4,Ashburn,VA,Equinix,12.0,39.0179,-77.4719,Active,0.0973,53.93,Good,101727.73,1.229,4.0,12207328.06,1220732.81,28.9,2.9,3683.7,83137801.0,0.0059,800.8,1194.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC6,Ashburn,VA,Equinix,12.0,39.0182,-77.4714,Active,0.0973,53.93,Good,101727.73,1.229,4.0,12207328.06,1220732.81,28.9,2.9,3683.7,83137801.0,0.0059,800.8,1194.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CoreSite VA1,Reston,VA,CoreSite,12.0,38.9572,-77.3581,Active,0.0973,53.93,Good,101727.73,1.229,4.0,12207328.06,1220732.81,,,5959.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MSP-2,Eagan,MN,DataBank,5.0,44.84,-93.15,Active,0.1322,53.75,Good,138215.89,2.171,4.0,6910794.66,691079.47,19.6,2.8,2377.1,27921806.0,0.004,516.8,497.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DigiPlex Oslo Rosenholm DRAS,Oslo,Oslo,DigiPlex,18.0,59.8278,10.7925,Active,0.085,53.75,Good,88868.01,0.938,4.0,15996241.8,1599624.18,,,376.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix HE7,Espoo,,Equinix,15.0,60.1805,24.7649,Active,0.089,53.55,Good,93050.03,1.075,4.0,13957505.1,1395750.51,,,1725.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty STO5,Kista,Stockholm,Digital Realty,8.0,59.4038,17.9481,Active,0.11,53.51,Good,115005.66,1.63,4.0,9200452.8,920045.28,,,326.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DFW-3,Plano,TX,DataBank,13.5,33.09,-96.82,Active,0.0912,53.35,Good,95350.15,1.165,4.0,12872269.87,1287226.99,42.6,3.3,5229.9,63476381.0,0.002,1137.0,1344.2,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Théséé Data Center 2,Paris,Île-de-France,Théséé Data Center,3.0,48.77,2.06,Construction,0.16,53.2,Good,167280.96,2.989,4.0,5018428.8,501842.88,,,188.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
PROEN OTT DC,Bangkok,,PROEN Corp,5.0,13.744094192217215,100.51053790256465,Active,0.13,53.19,Good,135915.78,2.207,4.8,6795789.0,679578.9,,,2352.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DigiPlex Oslo Ulven DNAS,Oslo,Oslo,DigiPlex,15.0,59.9275,10.8225,Active,0.085,52.62,Good,88868.01,1.125,4.0,13330201.5,1333020.15,,,313.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SP3,Osasco,São Paulo,Ascenty,4.0,-23.4910235840639,-46.777683389786,Active,0.1386,52.25,Good,144907.13,2.588,4.0,5796285.26,579628.53,,,397.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
atNorth FIN02,Espoo,,atNorth,12.0,60.1805,24.7635,Active,0.089,51.94,Good,93050.03,1.343,4.0,11166004.08,1116600.41,,,1380.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Verne Finland,Vantaa,,Verne,12.0,60.2966,25.0395,Active,0.089,51.94,Good,93050.03,1.343,4.0,11166004.08,1116600.41,,,1380.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
